Raw data log 
0,F,6147
1,R,6374
2,F,6150
3,R,6366
4,F,6155
5,R,6382
6,F,6161
7,R,6389
8,F,6154
9,R,6396
10,F,6165
11,R,6385
12,F,6168
13,R,6385
14,F,6157
15,R,6386
16,F,6147
17,R,6370
18,F,6165
19,R,6352
20,F,6154
21,R,6373
22,F,6158
23,R,6365
24,F,6162
25,R,6378
26,F,6165
27,R,6389
28,F,6150
29,R,6390
30,F,6157
31,R,6373
32,F,6158
33,R,6365
34,F,6144
35,R,6369
36,F,6137
37,R,6347
38,F,6148
39,R,6336
40,F,6137
41,R,6354
42,F,6144
43,R,6343
44,F,6147
45,R,6356
46,F,6151
47,R,6367
48,F,6137
49,R,6373
50,F,6151
51,R,6359
52,F,6151
53,R,6356
54,F,6140
55,R,6364
56,F,6130
57,R,6340
58,F,6145
59,R,6325
60,F,6131
61,R,6347
62,F,6134
63,R,6337
64,F,6137
65,R,6350
66,F,6144
67,R,6357
68,F,6127
69,R,6364
70,F,6136
71,R,6347
72,F,6134
73,R,6347
74,F,6123
75,R,6347
76,F,6117
77,R,6327
78,F,6135
79,R,6316
80,F,6120
81,R,6341
82,F,6124
83,R,6334
84,F,6130
85,R,6347
86,F,6134
87,R,6360
88,F,6123
89,R,6368
90,F,6136
91,R,6357
92,F,6141
93,R,6353
94,F,6130
95,R,6360
96,F,6120
97,R,6341
98,F,6134
99,R,6327
100,F,6124
101,R,6347
102,F,6123
103,R,6338
104,F,6134
105,R,6349
106,F,6138
107,R,6360
108,F,6123
109,R,6368
110,F,6130
111,R,6353
112,F,6134
113,R,6350
114,F,6119
115,R,6355
116,F,6116
117,R,6334
118,F,6131
119,R,6324
120,F,6116
121,R,6348
122,F,6124
123,R,6340
124,F,6127
125,R,6358
126,F,6133
127,R,6371
128,F,6122
129,R,6378
130,F,6140
131,R,6367
132,F,6143
133,R,6364
134,F,6133
135,R,6370
136,F,6123
137,R,6348
138,F,6141
139,R,6332
140,F,6128
141,R,6353
142,F,6130
143,R,6348
144,F,6137
145,R,6360
146,F,6141
147,R,6372
148,F,6127
149,R,6377
150,F,6140
151,R,6364
152,F,6137
153,R,6360
154,F,6126
155,R,6368
156,F,6119
157,R,6348
158,D,6151
159,R,6377
160,F,6140
161,R,6380
162,F,6129
163,R,6361
164,F,6144
165,R,6343
166,F,6133
167,R,6364
168,F,6134
169,R,6357
170,F,6140
171,R,6374
172,F,6147
173,R,6380
174,F,6136
175,R,6384
176,F,6147
177,R,6373
178,F,6144
179,R,6369
180,F,6137
181,R,6374
182,F,6126
183,R,6354
184,F,6144
185,R,6339
186,F,6131
187,R,6360
188,F,6137
189,R,6357
190,F,6144
191,R,6370
192,F,6151
193,R,6383
194,F,6143
195,R,6394
196,F,6153
197,R,6383
198,F,6161
199,R,6379
200,F,6150
201,R,6384
202,D,6150
203,R,6404
204,F,6163
205,R,6389
206,F,6168
207,R,6389
208,F,6153
209,R,6390
210,F,6149
211,R,6371
212,F,6154
213,R,6352
214,F,6152
215,R,6376
216,F,6150
217,R,6367
218,F,6157
219,R,6383
220,F,6161
221,R,6385
222,F,6151
223,R,6397
224,F,6160
225,R,6379
226,F,6161
227,R,6386
228,F,6146
229,R,6384
230,F,6139
231,R,6360
232,F,6155
233,R,6346
234,F,6140
235,R,6370
236,F,6144
237,R,6364
238,F,6153
239,R,6380
240,F,6161
241,R,6389
242,F,6151
243,R,6400
244,F,6163
245,R,6386
246,D,6397
247,F,6164
248,R,6386
249,F,6167
250,R,6385
251,F,6155
252,R,6393
253,F,6146
254,R,6367
255,F,6161
256,R,6355
257,F,6148
258,R,6373
259,F,6150
260,R,6367
261,F,6158
262,R,6382
263,F,6161
264,R,6392
265,F,6151
266,R,6396
267,F,6164
268,R,6383
269,F,6160
270,R,6379
271,F,6151
272,R,6383
273,F,6140
274,R,6363
275,F,6155
276,R,6345
277,F,6144
278,R,6367
279,F,6144
280,R,6363
281,F,6151
282,R,6379
283,F,6158
284,R,6392
285,F,6151
286,R,6400
287,F,6163
288,R,6386
289,F,6168
290,R,6385
291,D,6376
292,F,6170
293,R,6379
294,F,6158
295,R,6382
296,F,6151
297,R,6363
298,F,6164
299,R,6346
300,F,6154
301,R,6370
302,F,6157
303,R,6363
304,F,6164
305,R,6376
306,F,6171
307,R,6386
308,F,6157
309,R,6393
310,F,6168
