0,R,13362982
1,F,1403
2,R,896
3,F,943
4,R,990
5,F,990
6,R,990
7,F,990
8,R,990
9,F,990
10,R,990
11,F,990
12,R,1877
13,F,895
14,R,940
15,F,991
16,R,989
17,F,991
18,R,989
19,F,991
20,R,989
21,F,991
22,R,989
23,F,1880
24,R,897
25,F,936
26,R,990
27,F,990
28,R,990
29,F,990
30,R,990
31,F,990
32,R,990
33,F,990
34,R,1888
35,F,891
36,R,933
37,F,991
38,R,989
39,F,991
40,R,989
41,F,991
42,R,989
43,F,991
44,R,989
45,R,991
46,F,990
47,R,989
48,F,991
49,R,989
50,F,991
51,R,989
52,F,991
53,R,989
54,F,991
55,R,1836
56,F,893
57,R,933
58,F,991
59,R,989
60,F,991
61,R,989
62,F,991
63,R,989
64,F,991
65,R,989
66,R,991
67,F,990
68,R,989
69,F,991
70,R,989
71,F,991
72,R,989
73,F,991
74,R,989
75,F,991
76,R,1836
77,F,893
78,R,933
79,F,991
80,R,989
81,F,991
82,R,989
83,F,991
84,R,989
85,F,991
86,R,989
87,R,991
88,F,990
89,R,989
90,F,991
91,R,989
92,F,991
93,R,989
94,F,991
95,R,989
96,F,991
97,R,1837
98,F,892
99,R,933
100,F,991
101,R,989
102,F,991
103,R,989
104,F,991
105,R,989
106,F,991
107,R,989
108,R,991
109,F,990
110,R,989
111,F,991
112,R,989
113,F,991
114,R,989
115,F,991
116,R,989
117,F,991
118,R,1837
119,F,892
120,R,933
121,F,991
122,R,989
123,F,991
124,R,989
125,F,991
126,R,989
127,F,991
128,R,989
129,R,991
130,F,990
131,R,989
132,F,991
133,R,989
134,F,991
135,R,989
136,F,991
137,R,989
138,F,991
139,R,1837
140,F,892
141,R,933
142,F,991
143,R,989
144,F,991
145,R,989
146,F,991
147,R,989
148,F,991
149,R,989
150,R,991
151,F,990
152,R,989
153,F,991
154,R,989
155,F,991
156,R,989
157,F,991
158,R,989
159,F,991
160,R,1836
161,F,893
162,R,933
163,F,991
164,R,989
165,F,991
166,R,989
167,F,991
168,R,989
169,F,991
170,R,989
171,R,991
172,F,990
173,R,989
174,F,991
175,R,989
176,F,991
177,R,989
178,F,991
179,R,989
180,F,991
181,R,1836
182,F,893
183,R,933
184,F,991
185,R,989
186,F,991
187,R,989
188,F,991
189,R,989
190,F,991
191,R,989
192,R,991
193,F,990
194,R,989
195,F,991
196,R,989
197,F,991
198,R,989
199,F,991
200,R,989
201,F,991
202,R,1836
203,F,893
204,R,933
205,F,991
206,R,989
207,F,991
208,R,989
209,F,991
210,R,989
211,F,991
212,R,989
213,R,991
214,F,990
215,R,989
216,F,991
217,R,989
218,F,991
219,R,989
220,F,991
221,R,989
222,F,991
223,R,1836
224,F,893
225,R,933
226,F,991
227,R,989
228,F,991
229,R,989
230,F,991
231,R,989
232,F,991
233,R,989
234,R,991
235,F,990
236,R,989
237,F,991
238,R,989
239,F,991
240,R,989
241,F,991
242,R,989
243,F,991
244,R,1837
245,F,892
246,R,933
247,F,991
248,R,989
249,F,991
250,R,989
251,F,991
252,R,989
253,F,991
254,R,989
255,R,991
256,F,990
257,R,989
258,F,991
259,R,989
260,F,991
261,R,989
262,F,991
263,R,989
264,F,991
265,R,1833
266,F,896
267,R,933
268,F,991
269,R,989
270,F,991
271,R,989
272,F,991
273,R,989
274,F,991
275,R,989
276,R,991
277,F,990
278,R,989
279,F,991
280,R,989
281,F,991
282,R,989
283,F,991
284,R,989
285,F,991
286,R,1833
287,F,896
288,R,933
289,F,991
290,R,989
291,F,991
292,R,989
293,F,991
294,R,989
295,F,991
296,R,989
297,R,991
298,F,990
299,R,989
300,F,991
301,R,989
302,F,991
303,R,989
304,F,991
305,R,989
306,F,991
307,R,1833
308,F,896
309,R,933
310,F,991
311,R,989
312,F,991
313,R,989
314,F,991
315,R,992
316,F,988
317,R,989
318,R,991
319,F,990
320,R,989
321,F,991
322,R,989
323,F,991
324,R,989
325,F,991
326,R,989
327,F,991
328,R,1833
329,F,896
330,R,933
331,F,991
332,R,989
333,F,991
334,R,989
335,F,991
336,R,989
337,F,991
338,R,989
339,R,991
340,F,990
341,R,989
342,F,991
343,R,1245
344,F,735
345,R,989
346,F,991
347,R,989
348,F,991
349,R,1833
350,F,892
351,R,937
352,F,991
353,R,989
354,F,991
355,R,989
356,F,991
357,R,989
358,F,991
359,R,989
360,R,991
361,F,990
362,R,989
363,F,991
364,R,989
365,F,991
366,R,989
367,F,991
368,R,989
369,F,991
370,R,1833
371,F,892
372,R,937
373,F,991
374,R,989
375,F,991
376,R,989
377,F,991
378,R,989
379,F,991
380,R,989
381,R,991
382,F,990
383,R,989
384,F,991
385,R,989
386,F,991
387,R,989
388,F,991
389,R,989
390,F,991
391,R,1833
392,F,892
393,R,937
394,F,991
395,R,989
396,F,991
397,R,989
398,F,991
399,R,989
400,F,991
401,R,989
402,R,991
403,F,990
404,R,989
405,F,991
406,R,989
407,F,991
408,R,989
409,F,991
410,R,989
411,F,991
412,R,1833
413,F,892
414,R,937
415,F,991
416,R,989
417,F,991
418,R,989
419,F,991
420,R,989
421,F,991
422,R,989
423,R,991
424,F,990
425,R,989
426,F,991
427,R,989
428,F,991
429,R,989
430,F,991
431,R,989
432,F,991
433,R,1833
434,F,892
435,R,937
436,F,991
437,R,989
438,F,991
439,R,989
440,F,991
441,R,989
442,F,991
443,R,989
444,R,991
445,F,990
446,R,989
447,F,991
448,R,989
449,F,991
450,R,989
451,F,991
452,R,989
453,F,991
454,R,1833
455,F,892
456,R,937
457,F,991
458,R,989
459,F,991
460,R,989
461,F,991
462,R,989
463,F,991
464,R,989
465,F,1886
466,R,898
467,F,929
468,R,990
469,F,990
470,R,990
471,F,990
472,R,990
473,F,990
474,R,990
475,F,990
476,F,990
477,R,990
478,F,990
479,R,990
480,F,990
481,R,990
482,F,990
483,R,990
484,F,990
485,R,990
486,F,1834
487,R,899
488,F,930
489,R,990
490,F,990
491,R,990
492,F,990
493,R,990
494,F,990
495,R,990
496,F,990
497,F,990
498,R,990
499,F,990
500,R,990
501,F,990
502,R,990
503,F,990
504,R,990
505,F,990
506,R,990
507,F,1837
508,R,897
509,F,929
510,R,990
511,F,990
512,R,990
513,F,990
514,R,990
515,F,990
516,R,990
517,F,990
518,F,990
519,R,990
520,F,990
521,R,990
522,F,990
523,R,990
524,F,990
525,R,990
526,F,990
527,R,990
528,F,1834
529,R,900
530,F,929
531,R,990
532,F,990
533,R,990
534,F,990
535,R,990
536,F,990
537,R,990
538,F,990
539,F,990
540,R,990
541,F,990
542,R,990
543,F,990
544,R,990
545,F,990
546,R,990
547,F,990
548,R,990
549,F,1834
550,R,900
551,F,929
552,R,990
553,F,990
554,R,990
555,F,990
556,R,990
557,F,990
558,R,990
559,F,990
560,F,990
561,R,990
562,F,990
563,R,990
564,F,990
565,R,990
566,F,990
567,R,990
568,F,990
569,R,990
570,F,1834
571,R,896
572,F,933
573,R,990
574,F,990
575,R,990
576,F,990
577,R,990
578,F,990
579,R,990
580,F,990
581,F,990
582,R,990
583,F,990
584,R,990
585,F,990
586,R,990
587,F,990
588,R,990
589,F,990
590,R,990
591,F,1834
592,R,896
593,F,933
594,R,990
595,F,990
596,R,990
597,F,990
598,R,990
599,F,990
600,R,990
601,F,990
602,F,990
603,R,990
604,F,990
605,R,990
606,F,990
607,R,990
608,F,990
609,R,990
610,F,990
611,R,990
612,F,1834
613,R,896
614,F,933
615,R,990
616,F,990
617,R,990
618,F,990
619,R,990
620,F,990
621,R,990
622,F,990
623,F,990
624,R,990
625,F,990
626,R,990
627,F,990
628,R,990
629,F,990
630,R,990
631,F,990
632,R,990
633,F,1834
634,R,896
635,F,933
636,R,990
637,F,990
638,R,990
639,F,990
640,R,990
641,F,990
642,R,990
643,F,990
644,F,990
645,R,990
646,F,990
647,R,990
648,F,990
649,R,990
650,F,990
651,R,990
652,F,990
653,R,990
654,F,1834
655,R,896
656,F,933
657,R,990
658,F,990
659,R,990
660,F,990
661,R,990
662,F,990
663,R,990
664,F,990
665,F,990
666,R,990
667,F,990
668,R,990
669,F,990
670,R,990
671,F,990
672,R,990
673,F,990
674,R,990
675,F,1834
676,R,896
677,F,933
678,R,990
679,F,990
680,R,990
681,F,990
682,R,990
683,F,990
684,R,990
685,F,990
686,F,990
687,R,990
688,F,990
689,R,990
690,F,990
691,R,990
692,F,990
693,R,990
694,F,990
695,R,990
696,F,1834
697,R,896
698,F,933
699,R,990
700,F,990
701,R,990
702,F,990
703,R,990
704,F,990
705,R,990
706,F,990
707,F,990
708,R,990
709,F,990
710,R,990
711,F,990
712,R,990
713,F,990
714,R,990
715,F,990
716,R,990
717,F,1834
718,R,896
719,F,933
720,R,990
721,F,990
722,R,990
723,F,990
724,R,990
725,F,990
726,R,990
727,F,990
728,F,990
729,R,990
730,F,990
731,R,990
732,F,990
733,R,990
734,F,990
735,R,990
736,F,990
737,R,990
738,F,1834
739,R,896
740,F,933
741,R,990
742,F,990
743,R,990
744,F,990
745,R,990
746,F,990
747,R,990
748,F,990
749,R,1888
750,F,894
751,R,930
752,F,991
753,R,989
754,F,991
755,R,989
756,F,991
757,R,989
758,F,991
759,R,989
760,R,991
761,F,990
762,R,989
763,F,991
764,R,989
765,F,991
766,R,989
767,F,991
768,R,989
769,F,991
770,R,1840
771,F,891
772,R,948
773,F,990
774,R,990
775,F,990
776,R,990
777,F,990
778,R,990
779,F,990
780,R,990
781,F,1872
782,R,897
783,F,944
784,R,989
785,F,991
786,R,989
787,F,991
788,R,989
789,F,991
790,R,989
791,F,991
792,R,1880
793,F,891
794,R,941
795,F,990
796,R,990
797,F,990
798,R,990
799,F,990
800,R,990
801,F,990
802,R,990
803,F,1883
804,R,897
805,F,933
806,R,989
807,F,991
808,R,989
809,F,991
810,R,989
811,F,991
812,R,989
813,F,991
814,R,1887
815,F,895
816,R,930
817,F,990
818,R,990
819,F,990
820,R,990
821,F,990
822,R,990
823,F,990
824,R,990
825,R,990
826,F,990
827,R,990
828,F,990
829,R,990
830,F,990
831,R,990
832,F,990
833,R,990
834,F,990
835,R,1837
836,F,896
837,R,930
838,F,990
839,R,990
840,F,990
841,R,990
842,F,990
843,R,990
844,F,990
845,R,990
846,R,990
847,F,990
848,R,990
849,F,990
850,R,990
851,F,990
852,R,990
853,F,990
854,R,990
855,F,990
856,R,1837
857,F,896
858,R,930
859,F,990
860,R,990
861,F,990
862,R,990
863,F,990
864,R,990
865,F,990
866,R,990
867,R,990
868,F,990
869,R,990
870,F,990
871,R,990
872,F,990
873,R,990
874,F,990
875,R,990
876,F,990
877,R,1837
878,F,896
879,R,930
880,F,990
881,R,990
882,F,990
883,R,990
884,F,990
885,R,990
886,F,990
887,R,990
888,R,990
889,F,990
890,R,990
891,F,990
892,R,990
893,F,990
894,R,990
895,F,990
896,R,990
897,F,990
898,R,1837
899,F,892
900,R,934
901,F,990
902,R,990
903,F,990
904,R,990
905,F,990
906,R,990
907,F,990
908,R,990
909,R,990
910,F,990
911,R,990
912,F,990
913,R,990
914,F,990
915,R,990
916,F,990
917,R,990
918,F,990
919,R,1837
920,F,892
921,R,934
922,F,990
923,R,990
924,F,990
925,R,990
926,F,990
927,R,990
928,F,990
929,R,990
930,R,990
931,F,990
932,R,990
933,F,990
934,R,990
935,F,990
936,R,990
937,F,990
938,R,990
939,F,990
940,R,1837
941,F,892
942,R,934
943,F,990
944,R,990
945,F,990
946,R,990
947,F,990
