0,F,16152836
1,R,6281
2,F,6251
3,R,6279
4,F,6254
5,R,6276
6,F,6254
7,R,6276
8,F,6254
9,R,6279
10,F,6252
11,R,6279
12,F,6253
13,R,6276
14,F,6255
15,R,6276
16,F,6254
17,R,6279
18,F,6251
19,R,6279
20,F,6252
21,R,6278
22,F,6254
23,R,6280
24,F,6251
25,R,6279
26,F,6251
27,R,6279
28,F,6254
29,R,6276
30,F,6254
31,R,6276
32,F,6255
33,R,6279
34,F,6253
35,R,6277
36,F,6254
37,R,6276
38,F,6254
39,R,6276
40,F,6254
41,R,6279
42,F,6252
43,R,6279
44,F,6253
45,R,6276
46,F,6255
47,R,6276
48,F,6254
49,R,6279
50,F,6251
51,R,6279
52,F,6254
53,R,6276
54,F,6254
55,R,6280
56,F,6250
57,R,6280
58,F,6250
59,R,6280
60,F,6254
61,R,6276
62,F,6254
63,R,6279
64,F,6251
65,R,6280
66,F,6254
67,R,6275
68,F,6255
69,R,6275
70,F,6254
71,R,6280
72,F,6251
73,R,6279
74,F,6254
75,R,6276
76,F,6254
77,R,6276
78,F,6255
79,R,6279
80,F,6251
81,R,6279
82,F,6251
83,R,6279
84,F,6254
85,R,6276
86,F,6254
87,R,6280
88,F,6250
89,R,6280
90,F,6254
91,R,6276
92,F,6253
93,R,6276
94,F,6254
95,R,6280
96,F,6251
97,R,6280
98,F,6253
99,R,6276
100,F,6255
101,R,6276
102,F,6254
103,R,6279
104,F,6251
105,R,6279
106,F,6254
107,R,6276
108,F,6254
109,R,6276
110,F,6254
111,R,6279
112,F,6252
113,R,6279
114,F,6253
115,R,6276
116,F,6255
117,R,6276
118,F,6255
119,R,6278
120,F,6251
121,R,6279
122,F,6255
123,R,6276
124,F,6253
125,R,6276
126,F,6255
127,R,6279
128,F,6251
129,R,6279
130,F,6255
131,R,6275
132,F,6254
133,R,6276
134,F,6254
135,R,6280
136,F,6250
137,R,6280
138,F,6254
139,R,6276
140,F,6254
141,R,6276
142,F,6254
143,R,6279
144,F,6254
145,R,6277
146,F,6254
147,R,6275
148,F,6255
149,R,6276
150,F,6254
151,R,6279
152,F,6251
153,R,6279
154,F,6254
155,R,6276
156,F,6254
157,R,6280
158,F,6250
159,R,6280
160,F,6251
161,R,6279
162,F,6254
163,R,6276
164,F,6254
165,R,6279
166,F,6252
167,R,6278
168,F,6254
169,R,6276
170,F,6255
171,R,6276
172,F,6254
173,R,6279
174,F,6251
175,R,6279
176,F,6254
177,R,6276
178,F,6255
179,R,6275
180,F,6255
181,R,6279
182,F,6251
183,R,6279
184,F,6254
185,R,6276
186,F,6254
187,R,6276
188,F,6254
189,R,6280
190,F,6250
191,R,6280
192,F,6254
193,R,6276
194,F,6253
195,R,6277
196,F,6254
197,R,6279
198,F,6251
199,R,6280
200,F,6253
201,R,6276
202,F,6255
203,R,6276
204,F,6253
205,R,6280
206,F,6251
207,R,6279
208,F,6254
209,R,6276
210,F,6254
211,R,6276
212,F,6254
213,R,6279
214,F,6252
215,R,6279
216,F,6253
217,R,6276
218,F,6255
219,R,6276
220,F,6254
221,R,6279
222,F,6251
223,R,6279
224,F,6252
225,R,6278
226,F,6254
227,R,6280
228,F,6251
229,R,6279
230,F,6250
231,R,6280
232,F,6254
233,R,6276
234,F,6254
235,R,6276
236,F,6255
237,R,6279
238,F,6253
239,R,6276
240,F,6255
241,R,6276
242,F,6254
243,R,6276
244,F,6254
245,R,6279
246,F,6252
247,R,6278
248,F,6254
249,R,6276
250,F,6255
251,R,6275
252,F,6254
253,R,6280
254,F,6251
255,R,6279
256,F,6254
257,R,6276
258,F,6255
259,R,6275
260,F,6255
261,R,6279
262,F,6250
263,R,6279
264,F,6255
265,R,6276
266,F,6254
267,R,6279
268,F,6252
269,R,6279
270,F,6253
271,R,6276
272,F,6255
273,R,6275
274,F,6255
275,R,6279
276,F,6251
277,R,6279
278,F,6254
279,R,6276
280,F,6254
281,R,6276
282,F,6255
283,R,6279
284,F,6251
285,R,6279
286,F,6251
287,R,6279
288,F,6254
289,R,6276
290,F,6254
291,R,6280
292,F,6250
293,R,6279
294,F,6252
295,R,6279
296,F,6254
297,R,6275
298,F,6255
299,R,6279
300,F,6251
301,R,6279
302,F,6254
303,R,6276
304,F,6255
305,R,6275
306,F,6254
307,R,6280
308,F,6251
309,R,6279
310,F,6254
311,R,6276
312,F,6254
313,R,6276
314,F,6254
315,R,6279
316,F,6252
317,R,6279
318,F,6253
319,R,6277
320,F,6254
321,R,6276
322,F,6254
323,R,6279
324,F,6251
325,R,6279
326,F,6255
327,R,6276
328,F,6254
329,R,6279
330,F,6251
331,R,6279
332,F,6251
333,R,6279
334,F,6255
335,R,6275
336,F,6254
337,R,6280
338,F,6250
339,R,6280
340,F,6254
341,R,6275
342,F,6255
343,R,6275
344,F,6255
345,R,6276
346,F,6254
347,R,6279
348,F,6252
349,R,6278
350,F,6254
351,R,6276
352,F,6255
353,R,6278
354,F,6251
355,R,6280
356,F,6251
357,R,6279
358,F,6254
359,R,6276
360,F,6255
361,R,6279
362,F,6250
363,R,6280
364,F,6254
365,R,6276
366,F,6255
367,R,6275
368,F,6254
369,R,6279
370,F,6252
371,R,6279
372,F,6254
373,R,6275
