0,F,9645942
1,R,1045
2,F,1044
3,R,1046
4,F,1042
5,R,1046
6,F,1044
7,R,1042
8,F,1046
9,R,1043
10,F,1044
11,R,1045
12,F,1043
13,R,1045
14,F,1044
15,R,1045
16,F,1044
17,R,1045
18,F,1044
19,R,1045
20,F,1044
21,R,1045
22,F,1043
23,R,1043
24,F,1044
25,R,1045
26,F,1043
27,R,1045
28,F,1044
29,R,1045
30,F,1044
31,R,1045
32,F,1044
33,R,1045
34,F,1044
35,R,1045
36,F,1043
37,R,1046
38,F,1044
39,R,1045
40,F,1044
41,R,1045
42,F,1043
43,R,1042
44,F,1044
45,R,1045
46,F,1044
47,R,1045
48,F,1044
49,R,1045
50,F,1044
51,R,1045
52,F,1044
53,R,1045
54,F,1043
55,R,1046
56,F,1043
57,R,1046
58,F,1044
59,R,1041
60,F,1047
61,R,1042
62,F,1044
63,R,1045
64,F,1044
65,R,1045
66,F,1044
67,R,1045
68,F,1043
69,R,1046
70,F,1043
71,R,1046
72,F,1044
73,R,1045
74,F,1043
75,R,1046
76,F,1044
77,R,1044
78,F,1044
79,R,1042
80,F,1044
81,R,1045
82,F,1044
83,R,1045
84,F,1043
85,R,1045
86,F,1044
87,R,1046
88,F,1299
89,R,790
90,F,1044
91,R,1044
92,F,1044
93,R,1045
94,F,1043
95,R,1046
96,F,1044
97,R,1042
98,F,1046
99,R,1043
100,F,1044
101,R,1045
102,F,1043
103,R,1045
104,F,1045
105,R,1044
106,F,1044
107,R,1045
108,F,1044
109,R,1045
110,F,1044
111,R,1045
112,F,1043
113,R,1046
114,F,1044
115,R,1045
116,F,1044
117,R,1041
118,F,1045
119,R,1044
120,F,1044
121,R,1045
122,F,1043
123,R,1046
124,F,1044
125,R,1045
126,F,1043
127,R,1046
128,F,1044
129,R,1045
130,F,1044
131,R,1045
132,F,1043
133,R,1042
134,F,1048
135,R,1041
136,F,1047
137,R,1042
138,F,1044
139,R,1045
140,F,1044
141,R,1045
142,F,1044
143,R,1045
144,F,1043
145,R,1046
146,F,1043
147,R,1046
148,F,1043
149,R,1046
150,F,1043
151,R,1046
152,F,1043
153,R,1042
154,F,1046
155,R,1043
156,F,1044
157,R,1045
158,F,1044
159,R,1045
160,F,1043
161,R,1046
162,F,1043
163,R,1046
164,F,1043
165,R,1046
166,F,1044
167,R,1044
168,F,1044
169,R,1045
170,F,1043
171,R,1043
172,F,1044
173,R,1045
174,F,1043
175,R,1046
176,F,1044
177,R,1045
178,F,1043
179,R,1045
180,F,1044
181,R,1045
182,F,1044
183,R,1045
184,F,1044
185,R,1045
186,F,1044
187,R,1045
188,F,1043
189,R,1043
190,F,1044
191,R,1045
192,F,1043
193,R,1045
194,F,1044
195,R,1045
196,F,1044
197,R,1046
198,F,1042
199,R,1046
200,F,1044
201,R,1045
202,F,1043
203,R,1046
204,F,1044
205,R,1045
206,F,1044
207,R,1041
208,F,1045
209,R,1044
210,F,1044
211,R,1045
212,F,1043
213,R,1046
214,F,1044
215,R,1045
216,F,1043
217,R,1046
218,F,1044
219,R,1045
220,F,1044
221,R,1045
222,F,1043
223,R,1046
224,F,1043
225,R,1042
226,F,1047
227,R,1042
228,F,1044
229,R,1045
230,F,1044
231,R,1045
232,F,1044
233,R,1045
234,F,1043
235,R,1046
236,F,1043
237,R,1046
238,F,1043
239,R,1046
240,F,1043
241,R,1046
242,F,1043
243,R,1045
244,F,1044
245,R,1042
246,F,1044
247,R,1045
248,F,1043
249,R,1046
250,F,1043
251,R,1046
252,F,1044
253,R,1045
254,F,1043
255,R,1046
256,F,1043
257,R,1045
258,F,1044
259,R,1045
260,F,1044
261,R,1045
262,F,1044
263,R,1042
264,F,1046
265,R,1043
266,F,1044
267,R,1045
268,F,1043
269,R,1046
270,F,1044
271,R,1044
272,F,1044
273,R,1045
274,F,1044
275,R,1045
276,F,1044
277,R,1045
278,F,1044
279,R,1045
280,F,1044
281,R,1041
282,F,1048
283,R,1041
284,F,1045
285,R,1044
286,F,1044
287,R,1045
288,F,1043
289,R,1046
290,F,1044
291,R,1045
292,F,1044
293,R,1045
294,F,1044
295,R,1045
296,F,1043
297,R,1046
298,F,1043
299,R,1046
300,F,1040
301,R,1045
302,F,1044
303,R,1045
304,F,1044
305,R,1045
306,F,1044
307,R,1045
308,F,1044
309,R,1045
310,F,1043
311,R,1046
312,F,1043
313,R,1046
314,F,1043
315,R,1046
316,F,1043
317,R,1042
318,F,1044
319,R,1045
320,F,1044
321,R,1045
322,F,1044
323,R,1045
324,F,1044
325,R,1045
326,F,1043
327,R,1045
328,F,1044
329,R,1046
330,F,1043
331,R,1045
332,F,1044
333,R,1045
334,F,1044
335,R,1045
336,F,1043
337,R,1043
338,F,1044
339,R,1045
340,F,1043
341,R,1046
342,F,1044
343,R,1045
344,F,1043
345,R,1045
346,F,1044
347,R,1045
348,F,1044
349,R,1045
350,F,1043
351,R,1046
352,F,1044
353,R,1042
354,F,1047
355,R,1041
356,F,1044
357,R,1046
358,F,1043
359,R,1045
360,F,1045
361,R,1044
362,F,1044
363,R,1045
364,F,1043
365,R,1046
366,F,1044
367,R,1045
368,F,1043
369,R,1046
370,F,1044
371,R,1045
372,F,1043
373,R,1042
374,F,1044
375,R,1045
376,F,1044
377,R,1045
378,F,1044
379,R,1045
380,F,1044
381,R,1045
382,F,1043
383,R,1046
384,F,1044
385,R,1045
386,F,1044
387,R,1045
388,F,1043
389,R,1046
390,F,1043
391,R,1042
392,F,1047
393,R,1042
394,F,1044
395,R,1045
396,F,1044
397,R,1045
398,F,1044
399,R,1045
400,F,1044
401,R,1045
402,F,1043
403,R,1046
404,F,1044
405,R,1045
406,F,1043
407,R,1046
408,F,1044
409,R,1044
410,F,1044
411,R,1042
412,F,1044
413,R,1045
414,F,1044
415,R,1045
416,F,1043
417,R,1045
418,F,1044
419,R,1046
420,F,1043
421,R,1046
422,F,1044
423,R,1044
424,F,1044
425,R,1045
426,F,1043
427,R,1046
428,F,1044
429,R,1042
430,F,1047
431,R,1041
432,F,1044
433,R,1046
434,F,1043
435,R,1045
436,F,1045
437,R,1044
438,F,1044
439,R,1045
440,F,1044
441,R,1045
442,F,1044
443,R,1045
444,F,1043
445,R,1046
446,F,1044
447,R,1045
448,F,1044
449,R,1041
450,F,1045
451,R,1044
452,F,1044
453,R,1045
454,F,1043
455,R,1046
456,F,1044
457,R,1045
458,F,1043
459,R,1046
460,F,1044
461,R,1045
462,F,1044
463,R,1045
464,F,1043
465,R,1042
466,F,1044
467,R,1045
468,F,1044
469,R,1045
470,F,1044
471,R,1045
472,F,1044
473,R,1045
474,F,1044
475,R,1045
476,F,1043
477,R,1046
478,F,1043
479,R,1046
480,F,1043
481,R,1046
482,F,1043
483,R,1042
484,F,1044
485,R,1045
486,F,1044
487,R,1045
488,F,1044
489,R,1045
490,F,1044
491,R,1045
492,F,1043
493,R,1045
494,F,1044
495,R,1046
496,F,1043
497,R,1045
498,F,1044
499,R,1045
500,F,1044
501,R,1042
502,F,1044
503,R,1045
504,F,1044
505,R,1045
506,F,1043
507,R,1046
508,F,1044
509,R,1045
510,F,1043
511,R,1045
512,F,1044
513,R,1045
514,F,1044
515,R,1045
516,F,1044
517,R,1045
518,F,1044
519,R,1045
520,F,1043
521,R,1043
522,F,1044
523,R,1045
524,F,1043
525,R,1045
526,F,1044
527,R,1045
528,F,1044
529,R,1046
530,F,1042
531,R,1046
532,F,1044
533,R,1045
534,F,1043
535,R,1046
536,F,1044
537,R,1045
538,F,1043
539,R,1042
540,F,1044
541,R,1045
542,F,1044
543,R,1045
544,F,1044
545,R,1045
546,F,1044
547,R,1045
548,F,1044
549,R,1045
550,F,1044
551,R,1045
552,F,1043
553,R,1046
554,F,1043
555,R,1046
556,F,1044
557,R,1041
558,F,1047
559,R,1042
560,F,1044
561,R,1045
562,F,1044
563,R,1045
564,F,1044
565,R,1045
566,F,1043
567,R,1046
568,F,1043
569,R,1046
570,F,1043
571,R,1046
572,F,1043
573,R,1045
574,F,1044
575,R,1045
576,F,1044
577,R,1042
578,F,1044
579,R,1045
580,F,1044
581,R,1045
582,F,1043
583,R,1046
584,F,1044
585,R,1045
586,F,1043
587,R,1045
588,F,1044
589,R,1045
590,F,1044
591,R,1046
592,F,1042
593,R,1046
594,F,1044
595,R,1042
596,F,1046
597,R,1043
598,F,1044
599,R,1045
600,F,1043
601,R,1045
602,F,1044
603,R,1045
604,F,1044
605,R,1045
606,F,1044
607,R,1045
608,F,1044
609,R,1045
610,F,1043
611,R,1046
612,F,1044
613,R,1041
614,F,1044
615,R,1045
616,F,1044
617,R,1045
618,F,1044
619,R,1045
620,F,1044
621,R,1045
622,F,1044
623,R,1045
624,F,1044
625,R,1045
626,F,1044
627,R,1045
628,F,1043
629,R,1046
630,F,1043
631,R,1042
632,F,1044
633,R,1045
634,F,1044
635,R,1045
636,F,1044
637,R,1045
638,F,1044
639,R,1045
640,F,1044
641,R,1045
642,F,1043
643,R,1046
644,F,1043
645,R,1046
646,F,1043
647,R,1046
648,F,1043
649,R,1042
650,F,1044
651,R,1045
652,F,1044
653,R,1045
654,F,1044
655,R,1045
656,F,1044
657,R,1045
658,F,1043
659,R,1046
660,F,1044
661,R,1045
662,F,1043
