0,F,6264
1,F,6267
2,R,6263
3,F,837
4,F,5431
5,R,6262
6,F,847
7,F,5421
8,F,6265
9,R,6264
10,F,844
11,F,5424
12,F,6265
13,R,6263
14,F,841
15,F,5428
16,F,6265
17,R,6263
18,F,837
19,R,5428
20,F,843
21,F,5424
22,F,6265
23,F,6267
24,R,6263
25,F,844
26,F,5424
27,F,6266
28,F,6263
29,F,6267
30,R,6263
31,F,851
32,F,5417
33,F,6266
34,R,6263
35,F,847
36,F,5421
37,F,6266
38,R,6263
39,F,844
40,F,5424
41,F,6265
42,F,6264
43,F,6266
44,R,6264
45,F,850
46,F,5418
47,F,6265
48,F,6264
49,F,6266
50,F,6267
51,F,6263
52,F,6267
53,R,6263
54,F,837
55,F,5431
56,F,6266
57,R,6263
58,F,850
59,F,5418
60,R,6263
61,F,843
62,F,5424
63,F,6265
64,F,6267
65,F,6264
66,F,6267
67,R,6263
68,F,837
69,F,5431
70,F,6265
71,F,6264
72,F,6266
73,R,6264
74,F,844
75,F,5424
76,F,6265
77,R,6263
78,F,841
79,F,5428
80,F,6265
81,R,6263
82,F,837
83,R,5428
84,F,843
85,F,5424
86,F,6265
87,F,6267
88,R,6263
89,F,844
90,F,5424
91,F,6266
92,R,6263
93,F,840
94,R,5425
95,F,846
96,F,5420
97,F,6266
98,F,6267
99,R,6263
100,F,847
101,F,5421
102,F,6265
103,F,6264
104,F,6267
105,R,6263
106,F,837
107,F,5431
108,F,6265
109,R,6264
110,F,850
111,F,5418
112,F,6265
113,F,6264
114,F,6266
115,F,6267
116,F,6263
117,F,6267
118,R,6263
119,F,837
120,F,5431
121,F,6266
122,R,6263
123,F,850
124,F,5418
125,R,6263
126,F,843
127,F,5424
128,F,6266
129,F,6266
130,F,6264
131,F,6267
132,R,6263
133,F,837
134,F,5431
135,F,6266
136,F,6263
137,F,6266
138,F,6267
139,F,6263
140,F,6267
141,R,6263
142,F,841
143,F,5428
144,F,6265
145,R,6263
146,F,837
147,R,5428
148,F,843
149,F,5424
150,F,6265
151,F,6267
152,R,6263
153,F,844
154,F,5424
155,F,6266
156,R,6263
157,F,840
158,R,5425
159,F,846
160,F,5420
161,F,6266
162,F,6267
163,R,6263
164,F,847
165,F,5421
166,F,6265
167,F,6264
168,F,6267
169,R,6263
170,F,837
171,F,5431
172,F,6265
173,R,6264
174,F,850
175,F,5418
176,F,6265
177,R,6263
178,F,848
179,F,5420
180,F,6266
181,F,6264
182,F,6266
183,R,6263
184,F,838
185,F,5431
186,F,6265
187,R,6263
188,F,851
189,F,5417
190,F,6266
191,F,6263
192,F,6267
193,F,6266
194,F,6264
195,F,6267
196,R,6263
197,F,837
198,F,5431
199,F,6265
200,F,6264
201,F,6266
202,R,6264
203,F,843
204,F,5425
205,F,6265
206,R,6263
207,F,841
208,F,5428
209,F,6265
210,F,6263
211,F,6267
212,R,6264
213,F,846
214,F,5422
215,F,6265
216,R,6263
217,F,844
218,F,5424
219,F,6266
220,F,6263
221,F,6267
222,R,6263
223,F,851
224,F,5417
225,F,6266
226,R,6263
227,F,847
228,F,5421
229,F,6265
230,F,6264
231,F,6267
232,F,6266
233,F,6264
234,F,6266
235,R,6264
236,F,850
237,F,5418
238,F,6265
239,F,6264
240,F,6266
241,F,6267
242,F,6263
243,F,6267
244,R,6263
245,F,837
246,F,5431
247,F,6266
248,R,6263
249,F,851
250,F,5417
251,F,6266
252,F,6263
253,F,6267
254,R,6263
255,F,841
256,F,5427
257,F,6266
258,R,6263
259,F,837
260,F,5431
261,F,6265
262,F,6264
263,F,6522
264,R,6008
265,F,844
266,F,5424
267,F,6265
268,R,6264
269,F,840
270,F,5428
271,F,6265
272,F,6263
273,F,6267
274,R,6263
275,F,847
276,F,5422
277,F,6265
278,R,6263
279,F,844
280,F,5424
281,F,6266
282,R,6263
283,F,840
284,R,5425
285,F,845
286,F,5421
287,F,6266
288,F,6267
289,R,6263
290,F,847
291,F,5421
292,F,6265
293,F,6264
294,F,6267
295,R,6263
296,F,837
297,F,5431
298,F,6265
299,R,6264
300,F,850
301,F,5418
302,F,6265
303,R,6263
304,F,847
305,F,5422
306,F,6265
307,F,6263
308,F,6267
309,R,6263
310,F,837
311,F,5432
312,F,6265
313,R,6263
314,F,850
315,F,5418
316,F,6266
317,F,6263
318,F,6267
319,F,6266
320,F,6264
321,F,6267
322,R,6263
323,F,837
324,F,5431
325,F,6265
326,F,6264
327,F,6266
328,R,6264
329,F,844
330,F,5424
331,F,6265
332,R,6264
333,F,840
334,F,5428
335,F,6265
336,R,6263
337,F,838
338,R,5427
339,F,842
340,F,5425
341,F,6265
342,F,6267
343,R,6263
344,F,844
345,F,5424
346,F,6266
347,F,6263
348,F,6267
349,F,6266
350,F,6264
351,F,6267
352,R,6263
353,F,847
354,F,5421
355,F,6266
356,F,6263
357,F,6267
358,F,6266
359,F,6263
360,F,6270
361,R,6261
362,F,850
363,F,5418
364,F,6265
365,F,6264
366,F,6266
367,F,6267
368,F,6263
369,F,6267
370,R,6263
371,F,837
372,F,5431
373,F,6266
374,F,6263
375,F,6267
376,R,6264
377,F,843
378,F,5424
379,F,6266
380,R,6263
381,F,841
382,F,5427
383,F,6266
384,R,6263
385,F,837
386,R,5428
387,F,842
388,F,5424
389,F,6266
390,F,6266
391,R,6264
392,F,844
393,F,5424
394,F,6265
395,R,6264
396,F,840
397,F,5428
398,F,6265
399,F,6263
400,F,6267
401,R,6263
402,F,847
403,F,5422
404,F,6265
405,R,6263
406,F,844
407,F,5424
408,F,6266
409,R,6263
410,F,840
411,F,5428
412,R,6262
413,F,850
414,F,5418
415,F,6266
416,R,6263
417,F,847
418,F,5421
419,F,6266
420,F,6263
421,F,6267
422,R,6263
423,F,837
424,F,5431
425,F,6265
426,R,6264
427,F,850
428,F,5417
429,F,6267
430,F,6263
431,F,6266
432,F,6267
433,F,6263
