phototran 2 318Hz siggen Jack King 04/10/15
4221 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4222 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4223 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4224 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4225 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4226 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4227 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4228 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4229 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4230 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4231 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4232 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4233 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4234 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4235 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4236 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4237 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4238 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4239 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4240 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4241 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4242 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4243 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4244 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4245 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4246 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4247 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4248 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4249 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4250 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4251 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4252 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4253 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4254 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4255 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4256 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4257 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4258 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4259 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4260 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4261 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4262 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4263 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4264 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4265 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4266 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4267 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4268 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4269 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4270 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4271 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4272 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4273 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4274 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4275 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4276 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4277 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4278 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4279 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4280 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4281 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4282 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4283 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4284 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4285 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4286 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4287 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4288 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4289 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4290 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4291 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4292 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4293 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4294 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4295 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4296 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4297 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4298 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4299 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4300 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4301 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4302 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4303 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4304 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4305 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4306 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4307 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4308 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4309 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4310 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4311 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4312 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4313 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4314 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4315 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4316 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4317 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4318 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4319 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4320 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4321 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4322 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4323 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4324 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4325 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4326 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4327 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4328 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4329 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4330 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4331 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4332 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4333 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4334 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4335 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4336 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4337 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4338 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4339 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4340 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4341 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4342 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4343 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4344 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4345 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4346 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4347 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4348 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4349 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4350 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4351 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4352 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4353 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4354 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4355 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4356 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4357 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4358 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4359 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4360 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4361 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4362 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4363 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4364 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4365 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4366 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4367 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4368 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4369 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4370 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4371 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4372 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4373 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4374 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4375 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4376 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4377 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4378 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4379 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4380 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4381 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4382 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4383 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4384 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4385 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4386 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4387 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4388 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4389 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4390 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4391 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4392 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4393 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4394 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4395 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4396 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4397 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4398 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4399 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4400 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4401 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4402 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4403 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4404 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4405 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4406 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4407 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4408 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4409 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4410 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4411 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4412 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4413 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4414 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4415 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4416 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4417 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4418 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4419 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4420 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4421 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4422 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4423 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4424 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4425 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4426 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4427 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4428 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4429 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4430 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4431 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4432 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4433 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4434 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4435 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4436 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4437 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4438 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4439 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4440 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4441 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4442 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4443 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4444 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4445 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4446 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4447 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4448 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4449 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4450 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4451 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4452 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4453 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4454 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4455 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4456 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4457 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4458 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4459 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4460 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4461 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4462 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4463 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4464 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4465 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4466 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4467 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4468 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4469 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4470 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4471 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4472 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4473 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4474 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4475 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4476 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4477 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4478 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4479 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4480 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4481 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4482 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4483 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4484 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4485 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4486 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4487 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4488 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4489 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4490 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4491 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4492 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4493 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4494 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4495 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4496 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4497 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4498 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4499 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4500 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4501 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4502 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4503 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4504 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4505 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4506 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4507 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4508 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4509 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4510 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4511 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4512 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4513 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4514 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4515 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4516 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4517 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4518 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4519 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4520 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4521 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4522 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4523 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4524 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4525 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4526 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4527 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4528 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4529 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4530 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4531 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4532 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4533 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4534 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4535 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4536 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4537 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4538 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4539 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4540 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4541 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4542 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4543 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4544 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4545 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4546 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4547 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4548 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4549 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4550 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4551 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4552 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4553 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4554 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4555 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4556 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4557 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4558 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4559 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4560 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4561 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4562 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4563 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4564 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4565 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4566 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4567 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4568 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4569 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4570 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4571 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4572 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4573 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4574 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4575 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4576 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4577 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4578 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4579 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4580 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4581 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4582 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4583 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4584 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4585 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4586 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4587 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4588 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4589 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4590 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4591 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4592 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4593 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4594 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4595 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4596 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4597 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4598 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4599 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4600 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4601 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4602 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4603 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4604 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4605 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4606 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4607 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4608 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4609 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4610 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4611 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4612 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4613 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4614 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4615 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4616 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4617 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4618 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4619 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4620 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4621 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4622 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4623 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4624 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4625 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4626 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4627 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4628 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4629 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4630 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4631 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
