0,F,16598791
1,R,836
2,F,991
3,R,1016
4,F,971
5,R,982
6,F,1022
7,R,971
8,F,977
9,F,990
10,R,990
11,F,1022
12,R,972
13,F,977
14,F,989
15,R,990
16,F,1022
17,R,971
18,F,977
19,F,990
20,R,990
21,F,1022
22,R,972
23,F,976
24,F,990
25,R,990
26,F,1022
27,R,972
28,F,977
29,F,989
30,R,990
31,F,1022
32,R,971
33,F,977
34,F,990
35,R,990
36,F,1022
37,R,972
38,F,976
39,F,990
40,R,990
41,F,1022
42,R,972
43,F,977
44,F,989
45,R,990
46,F,1022
47,R,971
48,F,977
49,F,990
50,R,990
51,F,1022
52,R,968
53,F,981
54,F,989
55,R,990
56,F,1019
57,R,971
58,F,980
59,F,990
60,R,990
61,F,1019
62,R,971
63,F,980
64,F,990
65,R,990
66,F,1018
67,R,972
68,F,981
69,F,989
70,R,990
71,F,1019
72,R,971
73,F,980
74,F,990
75,R,990
76,F,1019
77,R,971
78,F,980
79,F,990
80,R,990
81,F,1018
82,R,972
83,F,981
84,F,989
85,R,990
86,F,1019
87,R,971
88,F,981
89,F,989
90,R,990
91,F,1019
92,R,971
93,F,980
94,F,990
95,R,990
96,F,1019
97,R,971
98,F,981
99,F,989
100,R,990
101,F,1019
102,R,971
103,F,980
104,F,990
105,R,990
106,F,1018
107,R,972
108,F,980
109,F,990
110,R,990
111,F,1019
112,R,971
113,F,980
114,F,990
115,R,990
116,F,1018
117,R,972
118,F,981
119,F,989
120,R,990
121,F,1018
122,R,972
123,F,980
124,F,990
125,R,990
126,F,1019
127,R,971
128,F,980
129,F,990
130,R,990
131,F,1018
132,R,972
133,F,981
134,F,989
135,R,990
136,F,1018
137,R,972
138,F,980
139,F,990
140,R,990
141,F,1018
142,R,972
143,F,981
144,F,989
145,R,990
146,F,1018
147,R,969
148,F,984
149,F,989
150,R,990
151,F,1018
152,R,969
153,F,984
154,R,1023
155,F,970
156,R,976
157,R,990
158,F,991
159,R,1023
160,F,970
161,R,976
162,R,990
163,F,991
164,R,1023
165,F,970
166,R,976
167,R,990
168,F,991
169,R,1023
170,F,970
171,R,976
172,R,990
173,F,991
174,R,1023
175,F,970
176,R,976
177,R,990
178,F,991
179,R,1023
180,F,970
181,R,976
182,R,990
183,F,991
184,R,1019
185,F,975
186,R,975
187,R,990
188,F,990
189,R,1020
190,F,974
191,R,976
192,R,991
193,F,989
194,R,1021
195,F,973
196,R,976
197,R,990
198,F,991
199,R,1019
200,F,974
201,R,976
202,R,990
203,F,991
204,R,1019
205,F,971
206,R,979
207,R,990
208,F,990
209,R,1020
210,F,971
211,R,979
212,R,991
213,F,989
214,R,1020
215,F,971
216,R,979
217,R,990
218,F,990
219,R,1020
220,F,971
221,R,979
222,R,990
223,F,990
224,R,1020
225,F,971
226,R,979
227,R,990
228,F,991
229,R,1019
230,F,971
231,R,979
232,R,991
233,F,989
234,R,1021
235,F,970
236,R,979
237,R,990
238,F,991
239,R,1019
240,F,971
241,R,979
242,R,990
243,F,990
244,R,1020
245,F,971
246,R,979
247,R,991
248,F,989
249,R,1021
250,F,970
251,R,979
252,R,990
253,F,991
254,R,1019
255,F,971
256,R,979
257,R,991
258,F,989
259,R,1021
260,F,970
261,R,979
262,R,990
263,F,991
264,R,1019
265,F,971
266,R,979
267,R,991
268,F,989
269,R,1021
270,F,970
271,R,979
272,R,990
273,F,990
274,R,1020
275,F,971
276,R,979
277,R,990
278,F,991
279,R,1019
280,F,971
281,R,979
282,R,991
283,F,989
284,R,1017
285,F,974
286,R,979
287,R,991
288,F,989
289,R,1017
290,F,974
291,R,979
292,R,991
293,F,989
294,R,1017
295,F,974
296,R,979
297,R,991
298,F,989
299,R,1017
300,F,971
301,R,982
302,R,991
303,F,989
304,R,1017
305,F,971
306,R,982
307,R,991
308,F,989
309,R,1017
310,F,971
311,R,982
312,R,991
313,F,989
314,R,1017
315,F,971
316,R,982
317,R,991
318,F,989
319,R,1017
320,F,971
321,R,982
322,R,991
323,F,989
324,R,1017
325,F,971
326,R,982
327,R,990
328,F,990
329,R,1017
330,F,970
331,R,983
332,R,990
333,F,990
334,R,1017
335,F,970
336,R,983
337,F,1022
338,R,972
339,F,977
340,F,989
341,R,990
342,F,1022
343,R,971
344,F,977
345,F,990
346,R,990
347,F,1022
348,R,971
349,F,977
350,F,990
351,R,990
352,F,1022
353,R,972
354,F,977
355,F,989
356,R,990
357,F,1022
358,R,971
359,F,977
360,F,990
361,R,990
362,F,1022
363,R,971
364,F,977
365,F,990
366,R,990
367,F,1022
368,R,972
369,F,976
370,F,990
371,R,990
372,F,1022
373,R,972
374,F,977
375,F,989
376,R,990
377,F,1022
378,R,972
379,F,976
380,F,990
381,R,990
382,F,1022
383,R,972
384,F,977
385,F,989
386,R,990
387,F,1022
388,R,971
389,F,978
390,F,989
391,R,990
392,F,1022
393,R,971
394,F,977
395,F,990
396,R,990
397,F,1022
398,R,972
399,F,976
400,F,990
401,R,990
402,F,1022
403,R,972
404,F,977
405,F,989
406,R,990
407,F,1022
408,R,971
409,F,977
410,F,990
411,R,990
412,F,1022
413,R,968
414,F,981
415,F,989
416,R,990
417,F,1022
418,R,968
419,F,980
420,F,990
421,R,990
422,F,1019
423,R,971
424,F,980
425,F,990
426,R,990
427,F,1018
428,R,972
429,F,981
430,F,989
431,R,990
432,F,1019
433,R,971
434,F,980
435,F,990
436,R,990
437,F,1019
438,R,971
439,F,980
440,F,990
441,R,990
442,F,1018
443,R,972
444,F,981
445,F,989
446,R,990
447,F,1019
448,R,971
449,F,980
450,F,990
451,R,990
452,F,1018
453,R,972
454,F,981
455,F,989
456,R,990
457,F,1019
458,R,971
459,F,980
460,F,990
461,R,990
462,F,1019
463,R,971
464,F,980
465,F,990
466,R,990
467,F,1018
468,R,972
469,F,980
470,F,990
471,R,990
472,F,1019
473,R,971
474,F,981
475,F,989
476,R,990
477,F,1018
478,R,972
479,F,980
480,F,990
481,R,990
482,F,1019
483,R,971
484,F,980
485,F,990
486,R,990
487,F,1018
488,R,972
489,F,981
490,F,989
491,R,990
492,F,1018
493,R,972
494,F,980
495,F,990
496,R,990
497,F,1019
498,R,971
499,F,980
500,F,990
501,R,990
502,F,1018
503,R,972
504,F,981
505,F,989
506,R,990
507,F,1018
508,R,972
509,F,980
510,F,990
511,R,990
512,F,1019
513,R,971
514,F,980
515,F,990
516,R,990
517,F,1018
518,R,969
519,F,984
520,F,989
521,R,990
522,F,1018
523,R,969
524,F,984
525,R,1023
526,F,970
527,R,976
528,R,990
529,F,991
530,R,1023
531,F,970
532,R,976
533,R,990
534,F,991
535,R,1023
536,F,970
537,R,976
538,R,990
539,F,991
540,R,1023
541,F,970
542,R,976
543,R,990
544,F,991
545,R,1023
546,F,970
547,R,976
548,R,990
549,F,991
550,R,1023
551,F,971
552,R,975
553,R,990
554,F,990
555,R,1024
556,F,971
557,R,975
558,R,990
559,F,990
560,R,1020
561,F,974
562,R,976
563,R,991
564,F,989
565,R,1021
566,F,973
567,R,976
568,R,990
569,F,991
570,R,1019
571,F,971
572,R,979
573,R,990
574,F,990
575,R,1020
576,F,971
577,R,979
578,R,991
579,F,989
580,R,1020
581,F,971
582,R,979
583,R,991
584,F,989
585,R,1020
586,F,971
587,R,979
588,R,990
589,F,990
590,R,1020
591,F,971
592,R,979
593,R,990
594,F,991
595,R,1019
596,F,971
597,R,979
598,R,991
599,F,989
600,R,1020
601,F,971
602,R,979
603,R,990
604,F,990
605,R,1020
606,F,971
607,R,979
608,R,990
609,F,991
610,R,1019
611,F,971
612,R,979
613,R,990
614,F,990
615,R,1020
616,F,971
617,R,979
618,R,991
619,F,989
620,R,1021
621,F,970
622,R,979
623,R,990
624,F,991
625,R,1019
626,F,971
627,R,979
628,R,991
629,F,989
630,R,1021
631,F,970
632,R,979
633,R,990
634,F,990
635,R,1020
636,F,971
637,R,979
638,R,990
639,F,991
640,R,1019
641,F,971
642,R,979
643,R,991
644,F,989
645,R,1021
646,F,970
647,R,979
648,R,990
649,F,990
650,R,1020
651,F,971
652,R,979
653,R,990
654,F,991
655,R,1019
656,F,971
657,R,979
658,R,991
659,F,989
660,R,1017
661,F,974
662,R,979
663,R,991
664,F,989
665,R,1017
666,F,974
667,R,979
668,R,991
669,F,989
670,R,1017
671,F,971
672,R,982
673,R,991
674,F,989
675,R,1017
676,F,971
677,R,982
678,R,991
679,F,989
680,R,1017
681,F,971
682,R,982
683,R,991
684,F,989
685,R,1017
686,F,971
687,R,982
688,R,991
689,F,989
690,R,1017
691,F,971
692,R,982
693,R,991
694,F,989
695,R,1017
696,F,971
697,R,982
698,F,1022
699,R,971
700,F,977
701,F,990
702,R,990
703,R,990
704,F,990
705,R,1017
706,F,971
707,R,982
708,F,1022
709,R,971
710,F,977
711,F,990
712,R,990
713,F,1022
714,R,971
715,F,977
716,F,990
717,R,990
718,F,1022
719,R,972
720,F,977
721,F,989
722,R,990
723,F,1022
724,R,971
725,F,977
726,F,990
727,R,990
728,F,1022
729,R,971
730,F,977
731,F,990
732,R,990
733,F,1022
734,R,972
735,F,976
736,F,990
737,R,990
738,F,1022
739,R,972
740,F,977
741,F,989
742,R,990
743,F,1022
744,R,971
745,F,977
746,F,990
747,R,990
748,F,1022
749,R,972
750,F,977
751,F,989
752,R,990
753,F,1022
754,R,971
755,F,977
756,F,990
757,R,990
758,F,1022
759,R,972
760,F,976
761,F,990
762,R,990
763,F,1022
764,R,972
765,F,977
766,F,989
767,R,990
768,F,1022
769,R,971
770,F,977
771,F,990
772,R,990
773,F,1022
774,R,972
775,F,976
776,F,990
777,R,990
778,F,1022
779,R,972
780,F,977
781,F,989
782,R,990
783,F,1022
784,R,971
785,F,977
786,F,990
787,R,990
788,F,1022
789,R,968
790,F,981
791,F,989
792,R,990
793,F,1019
794,R,971
795,F,980
796,F,990
797,R,990
798,F,1019
799,R,971
800,F,980
801,F,990
802,R,990
803,F,1018
804,R,972
805,F,981
806,F,989
807,R,990
808,F,1019
809,R,971
810,F,980
811,F,990
812,R,990
813,F,1019
814,R,971
815,F,980
816,F,990
817,R,990
818,F,1018
819,R,972
820,F,981
821,F,989
822,R,990
823,F,1019
824,R,971
825,F,980
826,F,990
827,R,990
828,F,1019
829,R,971
830,F,980
831,F,990
832,R,990
833,F,1019
834,R,971
835,F,980
836,F,990
837,R,990
838,F,1019
839,R,971
840,F,981
841,F,989
842,R,990
843,F,1019
844,R,971
845,F,980
846,F,990
847,R,990
848,F,1018
849,R,972
850,F,980
851,F,990
852,R,990
853,F,1019
854,R,971
855,F,980
856,F,990
857,R,990
858,F,1018
859,R,972
860,F,981
861,F,989
862,R,990
863,F,1018
864,R,972
865,F,980
866,F,990
867,R,990
868,F,1019
869,R,971
870,F,980
871,F,990
872,R,990
873,F,1018
874,R,972
875,F,981
876,F,989
877,R,990
878,F,1018
879,R,972
880,F,980
881,F,990
882,R,990
883,F,1018
884,R,969
885,F,984
886,F,989
887,R,990
888,F,1018
889,R,969
890,F,984
891,F,989
892,R,990
893,F,1018
894,R,969
895,F,983
896,R,1024
897,F,970
898,R,976
899,R,991
900,F,989
901,R,1024
902,F,970
903,R,976
904,R,991
905,F,989
906,R,1024
907,F,970
908,R,976
909,R,991
910,F,989
911,R,1024
912,F,970
913,R,976
914,R,991
915,F,989
916,R,1024
917,F,970
918,R,976
919,R,991
920,F,989
921,R,1024
922,F,970
923,R,976
924,R,991
925,F,989
926,R,1021
927,F,973
928,R,976
929,R,990
930,F,991
931,R,1019
932,F,975
933,R,975
934,R,990
935,F,990
936,R,1020
937,F,974
938,R,976
